group,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax
Top Quintile (Per Capita Income),2025,P10,-26.399999999999636,0,0,0,0,-12.82000000000005,0,0,0,0,-591.41999999999825,-418.5,0,0,0,0,-613.92999999999302,-473.56000000000495,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2025,P25,19.299999999999272,0,0,-166,0,-10.099999999999909,0,0,0,0,-358.59999999999127,-617.20000000000437,0,0,-1376.4000000000005,0,-693.10000000000582,-576.5,0,0,0,0,-378,0,0,0,0
Top Quintile (Per Capita Income),2025,P5,95.25,0,0,0,0,0,0,0,0,0,-399.56999999999243,-564.06999999999971,0,0,0,0,-593.92999999999302,-454.5,0,0,0,7.7399999999999949,0,0,0,0,0
Top Quintile (Per Capita Income),2025,P50,53.5,-198.80000000000018,52.299999999999272,-233.60000000000036,1.3000000000000114,-8.6999999999998181,0,0,0,0,-590.89999999999418,-482.20000000000437,100.20000000000005,0,-533.80000000000291,421.79999999999927,-711.5,-548.29999999998836,-15.100000000000009,-7.2999999999999829,0,0,-508,0,0,0,-37.900000000000091
Top Quintile (Per Capita Income),2025,P75,-12,-266,-92,-484,-3,-52,0,0,0,0,-660,-578,247,0,-603,-202,-682,-863,-55,-63,-15,0,-506,-634,-43,0,-85
Top Quintile (Per Capita Income),2025,P90,181,-42,-750,-513,-8,-23,0,0,0,-38,-1579,-1175,1083,0,-593,-225,-1348,-1288,0,-86,-102,23,-560,-563,-338,0,-80
Top Quintile (Per Capita Income),2025,P95,0,-191,-1243,-723,-15,-213,44,0,0,-20,-2276,-1922,803,0,-524,-591,-570,-1138,0,-4,-252,-299,-604,-592,-565,0,-115
Top Quintile (Per Capita Income),2025,P99,0,0,-3692,-623,-27,-297,26,0,0,-10,801,-3930,2680,0,-449,-3692,-480,-2213,0,0,-85,0,-585,-520,-3692,0,-178
Top Quintile (Per Capita Income),2035,P10,502.76000000000022,0,0,-202.99999999999997,0,-59.600000000000023,0,0,0,0,-1442.0300000000134,-1917.8700000000026,0,0,0,0,-1637.2299999999959,-1914.1100000000006,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2035,P25,558.70000000000073,0,0,-245.89999999999964,0,12.5,0,0,0,0,-1196.6000000000058,-1932.1000000000058,0,0,-4486,0,-1535.6000000000058,-2453.5,0,0,0,0,-3202.2999999999993,0,0,0,0
Top Quintile (Per Capita Income),2035,P5,738.69000000000051,0,0,0,0,0,0,0,0,0,-1387.9099999999889,-1428.6700000000019,0,0,0,0,-1784.1500000000087,-1478.1399999999994,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2035,P50,270.69999999999709,-57.099999999999909,-656.70000000000073,-515.30000000000109,-10.300000000000011,-5.1000000000003638,0,0,0,0,-1402.1000000000058,-1345.0999999999913,63.099999999999909,0,-2508,-909.60000000000036,-1720.5,-1941.1999999999971,-1.7999999999999972,-13.699999999999989,214.19999999999982,0,-2428.7999999999993,0,0,0,-12.899999999999864
Top Quintile (Per Capita Income),2035,P75,67,-150,50,-810,0,14,0,-938,0,-25,-1688,-1863,322,0,-2659,-518,-1863,-2360,0,-79,82,0,-2181,-2556,-1568,0,-73
Top Quintile (Per Capita Income),2035,P90,430,144,-909,-904,-18,-20,0,0,0,-40,-2050,-2660,999,0,-2572,-213,-2928,-3704,-52,-40,169,-28,-1852,-3788,-282,0,-156
Top Quintile (Per Capita Income),2035,P95,1975,381,-1896,-1176,-19,-72,-40,0,0,-30,-3486,-2572,1155,0,-2238,-724,-1895,-3822,0,-59,-16,122,-1196,-3977,-117,0,-199
Top Quintile (Per Capita Income),2035,P99,0,0,-2443,-1253,-72,0,-12,0,0,-106,-2103,-7245,2985,0,222,-4979,-12624,-11809,0,0,0,1689,3174,-4712,-4979,0,-356
Top Quintile (Per Capita Income),2045,P10,1385.2700000000004,0,0,-260.05,0,-36.220000000000027,0,0,0,0,-1603.9400000000023,-2663.989999999998,0,0,0,0,-1725.1300000000047,-2713.7699999999968,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2045,P25,930.39999999999782,0,0,-392.10000000000036,0,-15.900000000000091,0,0,0,0,-1536.9000000000087,-2481.2000000000044,0,0,-6195.7000000000007,0,-1631.8999999999942,-2653.3999999999942,0,0,0,0,-4798.1000000000004,0,0,0,0
Top Quintile (Per Capita Income),2045,P5,1255.1499999999996,0,0,0,0,0,0,0,0,0,-1771.2799999999988,-2674.5299999999988,0,0,0,0,-1859.5699999999924,-2894.8700000000026,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2045,P50,803.30000000000291,0,396,-747.29999999999927,1.0999999999999659,0,0,0,0,-21.500000000000007,-2061.9000000000087,-2102.3000000000029,136.70000000000005,0,-4014.8000000000029,300.89999999999998,-2777,-2784,-10.699999999999996,-8.1999999999999886,338.89999999999964,0,-4507.5,0,0,0,-28.600000000000136
Top Quintile (Per Capita Income),2045,P75,645,-270,143,-1122,0,14,0,0,-416,-34,-2417,-2634,370,0,-4649,248,-3180,-3128,63,-84,341,0,-3950,-4901,-1507,0,-69
Top Quintile (Per Capita Income),2045,P90,1961,-145,-829,-1182,-15,249,0,-1786,0,-10,-3122,-2589,1443,0,-4613,-67,-2357,-3900,0,0,101,0,-3067,-7270,-57,0,-109
Top Quintile (Per Capita Income),2045,P95,-1041,-167,-1986,-580,-24,324,1,0,0,-28,-4993,-4694,1579,0,-3775,-824,-5603,-4749,-132,0,412,-137,-1904,-8014,-786,0,-142
Top Quintile (Per Capita Income),2045,P99,2254,0,-3333,-77,-48,0,444,0,0,-62,-2115,-7882,3084,0,2216,-6360,-2617,-7624,0,1515,6941,0,4354,-9114,-6361,0,-62
Top Quintile (Per Capita Income),2055,P10,3315.0499999999993,0,0,-364.07999999999993,0,-79.549999999999955,0,0,0,0,-452.75,-1817.1900000000023,0,0,0,0,-1260.3000000000029,-2112.989999999998,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2055,P25,2279.4000000000015,0,0,-766.69999999999982,0,-54.899999999999636,0,0,0,-3.1,-835.19999999999709,-2807.4000000000015,0,0,-9000.2000000000007,0,-1568.8000000000029,-3151,0,0,0,0,-6536,0,0,0,0
Top Quintile (Per Capita Income),2055,P5,2741.17,0,0,0,0,0,0,0,0,0,-1093.9199999999983,-1776.9700000000012,0,0,0,0,-1128.0800000000017,-2140.0699999999997,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2055,P50,2459.2000000000044,0,805.80000000000291,-939.5,8.7999999999999545,-19,0,0,0,-17.699999999999989,-1343.3999999999942,-2284.1999999999971,228.10000000000036,0,-5446.2000000000007,1162.7000000000007,-2285.6000000000058,-3288.7000000000116,-7.6000000000000014,-8.6999999999999886,2520.6999999999998,0,-5919.2999999999993,0,0,0,-10.900000000000091
Top Quintile (Per Capita Income),2055,P75,1730,-303,-188,-1024,-6,76,0,-2230,0,-21,-1828,-2426,399,0,-5688,-363,-1571,-3089,-227,-5,1252,0,-4807,-6409,-345,0,-72
Top Quintile (Per Capita Income),2055,P90,1290,-882,-1065,-1590,-18,304,915,0,0,-27,-4508,-3568,1573,0,-4929,-414,-6686,-3655,-124,0,934,-16,-2665,-9388,475,0,-153
Top Quintile (Per Capita Income),2055,P95,2395,-235,-2438,-1644,-27,261,310,0,0,0,-1985,-5238,1789,0,-3291,-1251,-2088,-2847,0,-180,1768,33,-1195,-10135,-870,0,-88
Top Quintile (Per Capita Income),2055,P99,-1017,0,-4017,-2279,-116,1918,250,0,0,-57,3194,-10333,4398,0,2877,-8034,-872,-857,0,0,1342,4966,4871,-9632,-8035,0,296
Top Quintile (Per Capita Income),2065,P10,3303.41,0,0,-448.15000000000009,0,-195.34000000000003,0,0,0,0,-1290.6800000000076,-2415.8800000000047,0,0,0,0,-1003.7400000000052,-2913.2200000000012,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2065,P25,4516.9000000000015,0,0,-627.80000000000018,0,-66.5,0,0,0,-10.099999999999994,-1119.5,-2032.1999999999971,0,0,-10928.999999999998,0,-2070.3999999999942,-2126.0999999999913,0,0,0,0,-7862.2000000000007,0,0,0,0
Top Quintile (Per Capita Income),2065,P5,2724.17,0,0,0,0,0,0,0,0,0,-1067.9600000000064,-3139.6400000000031,0,0,0,0,-1653.7100000000064,-3030.2900000000009,0,0,0,0,0,0,0,0,0
Top Quintile (Per Capita Income),2065,P50,3107.3000000000029,0,-393.19999999999709,-850.09999999999854,-9.4000000000000909,49.800000000001091,0,0,0,-11.900000000000034,-1677.3000000000175,-2336.1000000000058,181.80000000000018,0,-6842.7000000000044,4.2000000000007276,-2014.8999999999942,-2445.8000000000029,-4.7999999999999972,-6.3000000000000114,4018.9999999999991,0,-7342,0,0,0,-3.2999999999999545
Top Quintile (Per Capita Income),2065,P75,3608,-114,-77,-1190,-2,166,0,0,-998,-18,-1373,-2745,464,0,-6538,-462,-2571,-2455,-198,0,3974,0,-5643,-8331,-1848,0,-26
Top Quintile (Per Capita Income),2065,P90,3504,-1156,-1138,-1752,-20,500,1320,0,0,-18,-3261,-3888,1951,0,-5125,-770,-6543,-3677,0,-112,3811,153,-2614,-11461,-344,0,-13
Top Quintile (Per Capita Income),2065,P95,6028,-340,-1438,-1257,-54,94,484,0,0,-13,-2092,-5654,2454,0,-3003,-1556,-8183,-8687,0,0,3480,569,-484,-11775,-971,0,-30
Top Quintile (Per Capita Income),2065,P99,2324,0,-10038,-2318,-74,-442,-184,0,0,0,-5351,-6723,4477,0,2354,-10038,-9018,-4107,0,879,3904,0,5246,-10499,-10038,0,-388
"White, Non-Hispanics",2015,P10,0,0,0,0,0,0,0,0,0,0,-8.8800000000010186,-29.760000000000218,0,0,0,0,-30.340000000000146,-31.260000000000218,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2015,P25,0,0,0,0,0,0,0,0,0,0,-34.799999999999272,-27.5,0,0,0,0,-87.399999999997817,-47.599999999998545,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2015,P5,0,0,0,0,0,0,0,0,0,0,-12.989999999999782,-7.569999999999709,0,0,0,0,-9.819999999999709,-19.770000000000437,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2015,P50,0,-33.599999999999994,0,-8.7999999999999545,0,0,0,0,0,0,-92,-71,0,0,0,0,-63.900000000001455,-109.40000000000146,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2015,P75,0,-170,0,-30,0,0,0,0,0,0,-99,-84,0,0,0,0,-118,-122,-3,0,0,0,0,0,0,0,-3
"White, Non-Hispanics",2015,P90,0,-176,0,-59,0,0,0,0,0,0,-117,-113,0,0,0,0,-222,-192,-5,0,0,0,0,0,0,0,-4
"White, Non-Hispanics",2015,P95,0,-39,0,-66,0,0,0,0,0,0,-118,0,0,0,0,0,0,-169,0,0,0,-6,0,0,0,0,-18
"White, Non-Hispanics",2015,P99,0,-272,0,0,0,0,0,0,0,-3,0,-396,0,0,0,0,0,0,-655,131,0,-12,0,0,0,0,0
"White, Non-Hispanics",2025,P10,34.430000000000064,0,0,0,0,0,0,0,0,0,-45.709999999999127,-55.989999999999782,0,0,0,0,-7.1100000000005821,-52.319999999999709,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2025,P25,45.399999999999636,0,0,0,0,0,0,0,0,0,-376.69999999999709,-349.90000000000146,0,0,23.300000000001091,0,-361.59999999999854,-344.60000000000218,0,0,0,0,179.70000000000073,0,0,0,0
"White, Non-Hispanics",2025,P5,16.859999999999985,0,0,0,0,0,0,0,0,0,304.30999999999949,627.75,0,0,0,0,270.76999999999862,734.73999999999978,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2025,P50,30.200000000000728,0,0,-51.100000000000023,0,-0.8000000000001819,0,0,0,0,-466.09999999999854,-459.20000000000073,0,0,-401.10000000000036,0,-442.20000000000437,-511.20000000000437,0,-0.30000000000000004,0,0,-398,0,0,0,0
"White, Non-Hispanics",2025,P75,83,-148,-80,-104,-1,0,0,0,0,0,-530,-523,81,0,-546,-68,-618,-647,-4,-2,1,0,-474,-398,0,0,-27
"White, Non-Hispanics",2025,P90,45,-134,-201,-208,-3,4,0,0,0,0,-387,-565,192,0,-566,-206,-689,-904,-34,-15,3,0,-529,-562,-166,0,-42
"White, Non-Hispanics",2025,P95,-22,-206,-290,-387,-4,-28,2,0,0,-14,-914,-578,281,0,-558,-274,-389,-972,-1,-51,-17,0,-573,-585,-282,0,-77
"White, Non-Hispanics",2025,P99,-1912,-49,-1413,-592,-13,1,-3,0,0,-31,-562,-2344,840,0,-524,-1136,-2690,-1868,0,0,0,0,-503,-550,-588,0,-133
"White, Non-Hispanics",2035,P10,147.48000000000002,0,0,0,0,0,0,0,0,0,-172.86000000000058,-96.420000000000073,0,0,0,0,-161.89999999999782,-130.27999999999884,0,0,0,0,-771.24,0,0,0,0
"White, Non-Hispanics",2035,P25,249.80000000000018,0,0,0,0,0.29999999999995453,0,0,0,0,-840.39999999999782,-957.19999999999709,0,0,-899.79999999999927,0,-854.59999999999854,-1004.5,0,0,0,0,-538.59999999999854,0,0,0,0
"White, Non-Hispanics",2035,P5,74.259999999999991,0,0,0,0,0,0,0,0,0,412.47999999999956,709.14999999999964,0,0,0,0,355.56999999999971,800.69999999999891,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2035,P50,270.09999999999854,0,0,-101.19999999999993,0,0.90000000000009095,0,0,0,0,-1150.3999999999942,-1382.1999999999971,0,0,-1347.5,0,-1233.1999999999971,-1357.6999999999971,0,0,209.2,0,-1589.4000000000015,0,0,0,0
"White, Non-Hispanics",2035,P75,212,-79,-43,-284,-1,0,0,0,0,0,-1489,-1484,84,0,-2090,-55,-1808,-1757,-2,-3,175,0,-1750,-1545,0,0,-18
"White, Non-Hispanics",2035,P90,-19,-122,-227,-592,-3,5,0,0,0,-12,-1377,-1509,220,0,-2403,-227,-2159,-2105,0,-14,88,0,-1861,-2724,-172,0,-57
"White, Non-Hispanics",2035,P95,507,-17,-345,-829,-5,21,-29,0,0,-37,-1080,-2036,338,0,-2432,-371,-1903,-1875,0,-28,147,0,-1761,-3145,-311,0,-70
"White, Non-Hispanics",2035,P99,1877,0,-1066,-826,-18,0,-10,0,0,9,-3066,-1260,1278,0,-1603,-1050,-7104,-3653,0,0,-253,0,-330,-3305,-708,0,-245
"White, Non-Hispanics",2045,P10,275.65999999999997,0,0,0,0,0,0,0,0,0,-100.36999999999898,76.230000000001382,0,0,0,0,-117.22000000000116,136.23999999999978,0,0,0,0,-1308.94,0,0,0,0
"White, Non-Hispanics",2045,P25,711.09999999999991,0,0,0,0,2.2999999999999545,0,0,0,0,-997.59999999999854,-1267.5999999999985,0,0,-1586.8000000000011,0,-1037.7999999999993,-1332.5,0,0,0,0,-941,0,0,0,0
"White, Non-Hispanics",2045,P5,146.34999999999997,0,0,0,0,0,0,0,0,0,734,917.57999999999993,0,0,0,0,807.67000000000007,1011.619999999999,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2045,P50,893.19999999999891,0,0,-88.600000000000023,0,6,0,0,0,0,-1339.3000000000029,-1705.0999999999985,0,0,-2019.2999999999993,0,-1229.1999999999971,-1707.7000000000044,0,-1.4,686.9,0,-2592.0999999999985,0,0,0,0
"White, Non-Hispanics",2045,P75,744,-39,-93,-572,-1,4,0,0,0,0,-1576,-1885,87,0,-3178,-46,-2228,-2466,0,-5,656,0,-2999,-2406,0,0,-25
"White, Non-Hispanics",2045,P90,930,-110,-259,-674,-4,49,0,0,0,-28,-2258,-2160,256,0,-3879,-258,-3234,-2824,-21,0,549,0,-2836,-4797,-184,0,-60
"White, Non-Hispanics",2045,P95,1030,-90,-388,-1105,-6,45,61,0,0,-31,-2485,-2891,384,0,-3782,-409,-3060,-3270,0,-26,589,-17,-2369,-5879,-349,0,-86
"White, Non-Hispanics",2045,P99,0,0,-1622,156,-21,118,13,0,0,-11,-4056,-2439,1614,0,-1398,-1369,-2443,-7754,0,58,844,0,975,-7373,-811,0,-80
"White, Non-Hispanics",2055,P10,470.74999999999989,0,0,0,0,0,0,0,0,0,78.170000000000073,207.93999999999869,0,0,0,0,109.43000000000029,216.34000000000015,0,0,0,0,-1914.6899999999996,0,0,0,0
"White, Non-Hispanics",2055,P25,1164,0,0,0,0,4.0999999999999091,0,0,0,0,-573.39999999999782,-1201.5999999999985,0,0,-2083.0999999999985,0,-556.10000000000218,-1236.0999999999985,0,0,0,0,-1128.5,0,0,0,0
"White, Non-Hispanics",2055,P5,202.67000000000002,0,0,0,0,0,0,0,0,0,1245.8399999999983,1087.5600000000004,0,0,0,0,1142.1800000000003,1203.7800000000007,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2055,P50,1970.5,0,0,-108.5,0,11.099999999999909,0,0,0,0,-513.09999999999854,-1282.1999999999971,0,0,-2535.9000000000015,0,-770.69999999999709,-1279.5999999999985,0,0,1274.5,0,-3134.6999999999971,0,0,0,0
"White, Non-Hispanics",2055,P75,1999,-10,-118,-508,-1,3,0,0,0,-14,-670,-1523,115,0,-3981,-79,-591,-2421,-2,-6,1871,0,-3967,-3371,0,0,-7
"White, Non-Hispanics",2055,P90,2142,-32,-303,-848,-4,0,0,0,0,-29,-2284,-1918,297,0,-4363,-306,-1774,-2947,-37,-32,1707,0,-2986,-6357,-193,0,-64
"White, Non-Hispanics",2055,P95,1629,-14,-424,-1831,-6,-46,-1,0,0,-25,-2883,-3124,440,0,-3985,-488,-4047,-3622,0,-39,1508,0,-1876,-7786,-413,0,-39
"White, Non-Hispanics",2055,P99,3897,0,-2245,-1959,-50,-69,-135,0,0,3,-3980,-4223,1788,0,-900,-2299,-2567,-2661,0,-77,1041,545,1754,-8418,-899,0,-71
"White, Non-Hispanics",2065,P10,545.95000000000016,0,0,0,0,0,0,0,0,0,234.09000000000015,409.42000000000007,0,0,0,0,199.43000000000029,477.70999999999913,0,0,0,0,-2663.37,0,0,0,0
"White, Non-Hispanics",2065,P25,1503.3000000000002,0,0,0,0,0,0,0,0,0,-413.20000000000073,-911.20000000000073,0,0,-2561.5,0,-184.59999999999854,-873.5,0,0,0,0,-1800.6000000000004,0,0,0,0
"White, Non-Hispanics",2065,P5,236.31,0,0,0,0,0,0,0,0,0,1002.7100000000009,1123.0299999999997,0,0,0,0,1046.5100000000002,1162.1599999999999,0,0,0,0,0,0,0,0,0
"White, Non-Hispanics",2065,P50,2730.1999999999989,0,0,-14.399999999999864,0,3.5999999999999091,0,0,0,0,-298.59999999999854,-996.39999999999418,0,0,-3135.7000000000007,0,-273.09999999999854,-874.19999999999709,0,0,2096.8999999999996,0,-3996.7999999999993,0,0,0,0
"White, Non-Hispanics",2065,P75,3085,0,-128,-406,-2,15,0,0,0,-10,-846,-1161,124,0,-4905,-78,-1449,-1800,-5,-4,3548,0,-4657,-4045,0,0,9
"White, Non-Hispanics",2065,P90,2418,-28,-333,-661,-5,62,0,0,0,-17,-822,-1672,327,0,-5106,-334,-1679,-3015,-4,-2,3624,0,-3463,-8008,-254,0,0
"White, Non-Hispanics",2065,P95,2969,-19,-497,-1201,-7,146,-23,0,0,-29,-2516,-3224,492,0,-4332,-544,-2752,-3046,-202,-32,4246,0,-1830,-9370,-337,0,-75
"White, Non-Hispanics",2065,P99,1914,0,-2235,-1203,-30,-151,96,0,0,-3,-6397,-4432,2697,0,-599,-2383,-3814,-2319,0,0,4011,0,2266,-10198,-1283,0,330
Widowed Individuals,2015,P10,0,0,0,0,0,0,0,0,0,0,0,-12.339999999999236,0,0,0,0,0,-47.600000000000364,0,0,0,0,0,0,0,0,0
Widowed Individuals,2015,P25,0,0,0,0,0,0,0,0,0,0,-25.599999999998545,-21.699999999998909,0,0,0,0,-26.80000000000291,-1.5,0,0,0,0,0,0,0,0,0
Widowed Individuals,2015,P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3700000000008004,0,0,0,0,0,0,0,0,0,0
Widowed Individuals,2015,P50,0,0,0,0,0,0,0,0,0,0,-2.7999999999992724,-71.200000000000728,0,0,0,0,-22.600000000005821,-95.700000000000728,0,0,0,0,0,0,0,0,0
Widowed Individuals,2015,P75,0,-176,0,-16,0,0,0,0,0,0,-94,-175,0,0,0,0,-199,-75,0,1,0,0,0,0,0,0,-4
Widowed Individuals,2015,P90,0,-203,0,-34,0,0,0,0,0,0,-677,-36,0,0,0,0,-315,-31,-2,17,0,0,0,0,0,0,-14
Widowed Individuals,2015,P95,0,-109,0,-30,0,0,0,0,0,0,0,-534,0,0,0,0,0,0,0,39,0,-38,0,0,0,0,-46
Widowed Individuals,2015,P99,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-481,0,0,0,0,0
Widowed Individuals,2025,P10,6.8400000000000034,0,0,0,0,0,0,0,0,0,555.44000000000051,797.52000000000044,0,0,0,0,592.76000000000022,794.16000000000167,0,0,0,0,0,0,0,0,0
Widowed Individuals,2025,P25,16.599999999999909,0,0,0,0,-2.9000000000000909,0,0,0,0,-261.20000000000073,-227.19999999999891,0,0,-264.89999999999964,0,-142.5,-228.89999999999782,0,0,0,0,-261.10000000000036,0,0,0,0
Widowed Individuals,2025,P5,1.6000000000000014,0,0,0,0,0,0,0,0,0,1183.9899999999989,1219.7700000000004,0,0,0,0,1249.5900000000001,1030.7399999999998,0,0,0,0,0,0,0,0,0
Widowed Individuals,2025,P50,7.5999999999994543,0,0,0,0,9.8000000000001819,0,0,0,0,-498.19999999999709,-468.5,0,0,-414.80000000000291,0,-461.90000000000146,-470.30000000000291,0,0,6.2000000000000028,0,-413.5,0,0,0,0
Widowed Individuals,2025,P75,10,-208,0,-76,0,1,0,0,0,0,-394,-540,0,0,-489,0,-480,-628,0,-2,5,0,-521,0,0,0,-5
Widowed Individuals,2025,P90,0,-142,-100,-253,-1,-32,0,0,0,0,-48,-555,92,0,-546,-100,-945,-779,0,-77,0,0,-576,585,0,0,-33
Widowed Individuals,2025,P95,0,-252,-82,-239,-3,0,95,0,0,0,107,-228,169,0,-642,-82,-444,-573,346,-31,4,9,-534,1442,0,0,-27
Widowed Individuals,2025,P99,-4851,0,-423,93,-6,0,-16,0,0,-32,-56,-591,413,0,-389,-423,-3002,-460,0,0,-422,-928,-625,-385,0,-143,-21
Widowed Individuals,2035,P10,46.31,0,0,0,0,0,0,0,0,0,999.21999999999935,1150.5100000000002,0,0,727.08999999999992,0,933.53000000000065,1138.1000000000004,0,0,0,0,1286.4699999999998,0,0,0,0
Widowed Individuals,2035,P25,89.799999999999955,0,0,0,0,2.7000000000000455,0,0,0,0,-397.59999999999854,-502.30000000000109,0,0,-391.5,0,-393.5,-528.59999999999854,0,0,0,0,-317.5,0,0,0,0
Widowed Individuals,2035,P5,14.61,0,0,0,0,0,0,0,0,0,2313.880000000001,2012.1999999999998,0,0,0,0,2246.2099999999991,2105.5699999999997,0,0,0,0,0,0,0,0,0
Widowed Individuals,2035,P50,96.599999999999454,0,0,0,0,-0.3000000000001819,0,0,0,0,-733.90000000000146,-860.69999999999709,0,0,-917.70000000000073,0,-429.79999999999563,-780.20000000000073,0,0,165.20000000000005,0,-905,0,0,0,0
Widowed Individuals,2035,P75,63,-158,0,-85,0,-2,0,0,0,0,-686,-552,0,0,-1127,0,-647,-711,0,-3,65,0,-1172,0,0,0,1
Widowed Individuals,2035,P90,336,-119,-49,-184,-2,0,0,0,0,0,-780,-744,96,0,-1016,-49,-871,-270,-15,0,216,0,-819,1340,0,0,-19
Widowed Individuals,2035,P95,-763,0,-166,-238,-3,41,-33,0,0,-15,-1620,-725,200,0,-438,-166,-1198,9,-111,-63,78,-43,16,847,0,0,-44
Widowed Individuals,2035,P99,0,0,-496,0,-7,0,109,0,0,19,-707,90,483,0,3024,-496,-1066,0,0,-53,-328,0,1352,-805,0,-3586,70
Widowed Individuals,2045,P10,93.890000000000015,0,0,0,0,0,0,0,0,0,1281.2999999999993,1960.3900000000012,0,0,1804.9300000000003,0,1326.0199999999986,1944.119999999999,0,0,0,0,2846.45,0,0,0,0
Widowed Individuals,2045,P25,306.59999999999991,0,0,0,0,0,0,0,0,0,-41.099999999998545,-365.69999999999891,0,0,-500.29999999999927,0,-31.900000000001455,-521.20000000000073,0,0,0,0,-196,0,0,0,0
Widowed Individuals,2045,P5,38.56,0,0,0,0,0,0,0,0,0,3240.6399999999994,2799.13,0,0,0,0,3182.7700000000004,3107.7300000000014,0,0,0,0,0,0,0,0,0
Widowed Individuals,2045,P50,535.30000000000109,0,0,0,0,3.7999999999992724,0,0,0,0,57.899999999994179,100.60000000000218,0,0,-951.79999999999927,0,251.29999999999563,167.29999999999927,0,0,543.29999999999995,0,-967.5,0,0,0,0
Widowed Individuals,2045,P75,334,-49,0,30,0,30,0,0,0,0,306,363,0,0,-782,0,197,583,0,4,410,0,-957,0,0,0,1
Widowed Individuals,2045,P90,545,-183,-99,64,-2,1,0,0,0,0,-434,-32,88,0,438,-99,-547,-62,24,30,364,0,408,1848,0,0,17
Widowed Individuals,2045,P95,463,-54,-187,-228,-3,5,446,0,0,-10,-456,-138,215,0,2450,-187,-317,1568,331,19,677,0,2214,-178,0,0,-66
Widowed Individuals,2045,P99,0,0,-552,-632,-8,644,209,0,-658,67,847,-288,551,0,7091,-552,1532,37,0,177,618,0,4069,-2830,0,-3864,98
Widowed Individuals,2055,P10,167.66,0,0,0,0,0,0,0,0,0,2455.2099999999991,2768.4199999999992,0,0,1926.7599999999993,0,2219.0400000000009,2698.630000000001,0,0,0,0,2739.8,0,0,0,0
Widowed Individuals,2055,P25,600.20000000000027,0,0,0,0,3.1999999999998181,0,0,0,0,775.09999999999854,434.19999999999891,0,0,-41,0,812.79999999999927,444,0,0,0,0,385,0,0,0,0
Widowed Individuals,2055,P5,53.32,0,0,0,0,0,0,0,0,0,3738.8199999999997,1448.1100000000001,0,0,0,0,3880.7000000000007,1790.0100000000002,0,0,0,0,0,0,0,0,0
Widowed Individuals,2055,P50,1115.5,0,0,0,0,1.1999999999998181,0,0,0,0,1714.1999999999971,1642.5999999999985,0,0,-520.29999999999927,0,2033.8000000000029,1599.9000000000015,0,0,1327,0,-611.10000000000218,0,0,0,0
Widowed Individuals,2055,P75,1200,0,0,125,0,-22,0,0,0,0,1661,2229,0,0,553,0,2188,2505,0,0,1893,0,550,0,0,0,16
Widowed Individuals,2055,P90,1328,-67,-104,626,-1,7,0,0,0,5,460,2142,95,0,2637,-104,2144,2997,0,5,2329,0,2631,2102,0,0,52
Widowed Individuals,2055,P95,1889,-17,-238,964,-4,9,378,0,0,16,975,2161,233,0,4488,-238,3494,2935,-11,7,2330,230,4255,180,0,0,57
Widowed Individuals,2055,P99,0,0,-581,1299,-8,0,22,0,0,95,924,-503,577,0,7232,-581,-4453,3362,0,0,6786,1104,3420,-3599,0,-3490,427
Widowed Individuals,2065,P10,248.38000000000002,0,0,0,0,0,0,0,0,0,2729.1499999999996,3356.1299999999992,0,0,1327.7199999999993,0,2702.34,3252.2100000000009,0,0,0,0,3611.6999999999989,0,0,0,0
Widowed Individuals,2065,P25,984.09999999999991,0,0,0,0,-11,0,0,0,0,1861.5,1679.3999999999978,0,0,-3.7000000000007276,0,2086.5,1759.6999999999971,0,0,0,0,355.10000000000218,0,0,0,0
